Date,Open,High,Low,Volume,Close
1999-03-23,64.3125,64.9375,59,11216800,59.6875
1999-03-24,58.59375,62,57,11543800,61.84375
1999-03-25,64.46875,70,64.09375,16099800,69.9375
1999-03-26,70,73.875,68.6875,24922000,69.53125
1999-03-29,75,75.75,74,18888000,74.8125
1999-03-30,76,84.75,75.765602,26177400,82.34375
1999-03-31,85.625,89,82.5625,22094200,86.09375
1999-04-01,89.6875,90.0625,83.75,11573200,85.5
1999-04-05,86.3125,93.75,85.875,15916800,93.25
1999-04-06,92.25,97.875,89.75,14531800,91.4375
1999-04-07,93.3125,93.65625,85.625,13166600,87.90625
1999-04-08,87.40625,92.0625,83,11487800,89.5
1999-04-09,89.0625,93,87.875,6839000,91.4375
1999-04-12,88.0625,94.125,88,8569200,92.21875
1999-04-13,93.375,96,89.125,8038800,89.1875
1999-04-14,91,92.25,83.3125,9952800,84
1999-04-15,82.9375,85.25,75.5,16498400,83.625
1999-04-16,91.9375,95.75,90.34375,31660200,95
1999-04-19,94.5,94.5,77.5,28369800,79.46875
1999-04-20,78.65625,87.15625,76.75,20005000,86
1999-04-21,86.1875,91,84.5,11082000,89.625
1999-04-22,92.15625,95.5,88.96875,12538200,95.03125
1999-04-23,96.4375,108.25,95.875,31716800,105.0625
1999-04-26,104.5,107.9375,102,13985000,103.59375
1999-04-27,108.5,110.625,101,17895400,102.9375
1999-04-28,100,101,91.1875,19473800,96.75
1999-04-29,86.21875,90.875,82.5,42208400,84.125
1999-04-30,88.5,90,82.5,17776400,86.03125
1999-05-03,83.4375,83.53125,75.0625,26186400,75.46875
1999-05-04,76.3125,80.25,70.25,21696400,71.5
1999-05-05,71.9375,74.125,66.9375,27709800,73.25
1999-05-06,74,75.5,67.875,18284400,68.6875
1999-05-07,70.375,72,65.5,16654000,68.1875
1999-05-10,68.3125,73.5,67,14241200,73.4375
1999-05-11,75.34375,76.9375,72,13941400,74.1875
1999-05-12,74.03125,74.3125,70.75,7327400,71.46875
1999-05-13,72.1875,73.9375,68,11499000,68
1999-05-14,66.5625,67.375,64.90625,11266800,66.1875
1999-05-17,65,69,60.75,20858200,68.8125
1999-05-18,68.21875,68.75,65.46875,12407800,66.3125
1999-05-19,66.96875,69.8125,66.75,12619200,69.78125
1999-05-20,68.375,69,65.25,6894000,65.40625
1999-05-21,65.375,66,62.875,8005600,64.28125
1999-05-24,64.3125,64.6875,58,14253800,58.75
1999-05-25,58.625,60.5625,55.6875,15510200,55.78125
1999-05-26,56.59375,60.9375,52.25,21158600,60.46875
1999-05-27,59.8125,60.28125,57,13573400,57.28125
1999-05-28,57.8125,60.1875,56,9680200,59.375
1999-06-01,55.75,56.75,52.492149,20076400,52.90625
1999-06-02,52.375,57.5,48.5625,36906400,56.0625
1999-06-03,56.96875,57.25,52.25,17311600,52.53125
1999-06-04,52.8125,55,50.8125,19491800,54.21875
1999-06-07,54.28125,59.9375,54,16901400,58.6875
1999-06-08,60,60.6875,55.1875,13844400,55.78125
1999-06-09,56.96875,57.25,54.875,8904200,57
1999-06-10,55.9375,59.0625,55.0625,12710600,57.96875
1999-06-11,57.5625,58.5,52.375,13886600,52.90625
1999-06-14,51.96875,52.25,44.875,20764600,46
1999-06-15,46.125,49.875,45.3125,18309400,48.25
1999-06-16,50.65625,56.5,50.5,21707200,55.84375
1999-06-17,55.8125,59.5625,54.8125,19041400,56.46875
1999-06-18,55.96875,57.25,54.75,7972000,55.65625
1999-06-21,56.78125,61.78125,55.875,16227200,61.75
1999-06-22,61.59375,64.75,58.25,16729400,58.75
1999-06-23,57.78125,60.65625,56.0625,16429800,58.875
1999-06-24,59.0625,59.40625,56.5,8355200,56.8125
1999-06-25,58.21875,58.75,54.0625,9751800,55.09375
1999-06-28,55.5,55.9375,51.21875,16871800,55.34375
1999-06-29,55.125,59.125,54.375,15648000,58.03125
1999-06-30,58.25,64.625,57.5,16906200,62.5625
1999-07-01,62.625,63.25,59,14382800,61.1875
1999-07-02,61.625,63,60.375,7208400,62.03125
1999-07-06,64,66.65625,62.75,14886200,63.4375
1999-07-07,63.0625,63.75,60,9988000,60.9375
1999-07-08,62.8125,63.75,60.65625,10624400,62.6875
1999-07-09,63.0625,63.875,62.03125,5581800,62.75
1999-07-12,62.5,62.75,58,10653200,58.6875
1999-07-13,58.125,63.59375,57.5,20453200,63.0625
1999-07-14,63.6875,67.5,62.90625,19403600,67.5
1999-07-15,67.5,70.75,66.6875,22763000,69.78125
1999-07-16,69.375,71.25,68.0625,10297400,68.8125
1999-07-19,68,68.3125,65.75,9438400,65.84375
1999-07-20,64.5625,64.6875,60.03125,17221800,60.0625
1999-07-21,60.5,64.125,60.125,17134400,62.71875
1999-07-22,58.21875,58.5625,52.375,57547200,53.40625
1999-07-23,54.90625,57.375,51.59375,30080600,57.28125
1999-07-26,55.21875,57.75,52.5,30627600,52.96875
1999-07-27,54.5,55.1875,50.0625,23769800,50.5
1999-07-28,50.992149,53.0625,49.8125,25783600,52.875
1999-07-29,51.1875,52.1875,50,18748000,50.78125
1999-07-30,51.0625,51.375,48.75,12057000,50.03125
1999-08-02,49.1875,51.0625,46.96875,16967800,47
1999-08-03,48.5,48.5,44.8125,29139000,47.4375
1999-08-04,46.875,48.1875,44,22411400,44.21875
1999-08-05,43.78125,49,41,37517000,48.625
1999-08-06,48.3125,49.75,44.625,21218800,44.78125
1999-08-09,45.75,45.75,42.28125,13041400,42.75
1999-08-10,42.6875,46.09375,41,23195000,45.5
1999-08-11,46.1875,47.625,42.59375,25655000,45.46875
1999-08-12,45.5,47.875,44.6875,13140800,45.875
1999-08-13,47.5,48.71875,47.0625,10784800,48.71875
1999-08-16,49.125,50.4375,47.75,12753200,49.15625
1999-08-17,50.25,54.75,49.9375,23668800,54.625
1999-08-18,57.5625,58.75,56.25,28415400,56.5625
1999-08-19,55.375,55.59375,52.5625,18285000,53.0625
1999-08-20,53.125,56.78125,52.5625,14281200,56.71875
1999-08-23,57.96875,60.25,57.875,19206000,59.1875
1999-08-24,58,62.75,57.96875,25010000,60.03125
1999-08-25,61.40625,66.5,60.75,20941400,66.4375
1999-08-26,66.5,67.78125,63.75,19244200,64.28125
1999-08-27,65.25,65.265602,62.5,12922800,64.25
1999-08-30,63.78125,65,58.9375,18494400,59.625
1999-08-31,59.1875,62.34375,56.09375,32792400,62.1875
1999-09-01,63.5,63.5,58.75,21961600,59.53125
1999-09-02,57.5,61.9375,57.375,16838700,60.0625
1999-09-03,63.625,64,60.625,16435900,62.4375
1999-09-07,63.8125,64.375,62.125,9008700,62.9375
1999-09-08,62,63.25,60.9375,6976000,61.4375
1999-09-09,63.5,64.4375,62.375,9183200,63.625
1999-09-10,65.9375,68,64.875,12420900,66.5
1999-09-13,65.625,66,62.5,7747600,63.3125
1999-09-14,62.75,66.4375,62.75,8782800,66
1999-09-15,67.75,67.9375,65,7817300,65.5625
1999-09-16,64.9375,65.8125,62.75,7058900,65.25
1999-09-17,65.625,66,62.75,7239500,63.8125
1999-09-20,63.6875,65,62.6875,5957100,62.75
1999-09-21,61.625,63.9375,61,8232500,62.25
1999-09-22,62.875,66.5,60.6875,10037500,66
1999-09-23,67,68.75,61.234299,14373600,62.25
1999-09-24,62,66,61.5,10972500,65
1999-09-27,66.1875,67.875,61.875,14383100,62.5625
1999-09-28,62.5,66.5,61.125,15768800,65.875
1999-09-29,66.5,85,65.75,79374400,80.75
1999-09-30,79.8125,81.5,76.25,31046200,79.9375
1999-10-01,77,79.25,76.656197,10430300,77.25
1999-10-04,79.4375,79.75,75.75,9757400,77.0625
1999-10-05,77.125,79.75,74.75,16420100,78.4375
1999-10-06,79.5625,83.625,79.5,15532200,82.4375
1999-10-07,85.625,90,83.5,24609400,87.3125
1999-10-08,86.875,89.5,84.4375,11458700,89.25
1999-10-11,89.125,89.375,86.75,6692400,88.375
1999-10-12,87.6875,88.5,84.875,7231400,84.9375
1999-10-13,82.5,85,79.5625,11561800,79.9375
1999-10-14,80.5,83.375,78.4375,12713000,79.593697
1999-10-15,75.875,77.0625,73.9375,12186900,75.0625
1999-10-18,75.0625,76.5,71.0625,10793800,74.0625
1999-10-19,77.625,78.25,75.625,7780000,76.625
1999-10-20,78.3125,80.625,76.343697,7735500,80.5
1999-10-21,77.9375,82.8125,77.0625,8961000,80.75
1999-10-22,81.4375,83.625,78,7304800,78.625
1999-10-25,79,83,77.9375,7180900,82.75
1999-10-26,83.125,84.3125,80.125,7711500,81.25
1999-10-27,79.375,79.375,74.8125,12835200,75.9375
1999-10-28,69.5,73.125,65.875,35726400,71
1999-10-29,72.75,72.8125,69.25,9688800,70.625
1999-11-01,68.0625,71.875,66.3125,12824100,69.125
1999-11-02,69.75,70,65.0625,13243200,66.4375
1999-11-03,68.1875,68.5,65,10772100,65.8125
1999-11-04,67.1875,67.875,61,16759200,63.0625
1999-11-05,64.75,65.5,62.25,11091400,64.9375
1999-11-08,64.8125,80,63.5,32339400,78
1999-11-09,82,83.0625,70,26477100,70.8125
1999-11-10,71.5625,75,70.125,11506700,72
1999-11-11,74.75,76.625,71.375,9293900,73
1999-11-12,73.75,75,70.8125,10319600,74.9375
1999-11-15,75.625,76,73.3125,6437200,73.5
1999-11-16,74.25,79.625,73.75,15238700,78.9375
1999-11-17,77.9375,80,75.4375,6657400,76.5
1999-11-18,76.75,78.1875,75.25,5810400,77.9375
1999-11-19,77.875,78.125,76.0625,5760600,77.9375
1999-11-22,77.875,82.5,76,10708400,80.5
1999-11-23,80.375,85.625,76.25,18332500,81.75
1999-11-24,84.25,87.75,83.25,14483100,87.25
1999-11-26,91.0625,95.125,90.625,11496000,93.125
1999-11-29,95.5,96.875,90.125,18053700,90.4375
1999-11-30,88.265602,88.875,83.8125,13465500,85.0625
1999-12-01,87.25,87.875,81.968697,10663600,85
1999-12-02,86,91.3125,85.625,9538700,89.0625
1999-12-03,92.5,93.375,86.0625,11151200,86.5625
1999-12-06,86.875,89.875,84.6875,9199200,87.75
1999-12-07,88,88,84.375,6727100,86.0625
1999-12-08,86.8125,93,86,12867200,88.5625
1999-12-09,95.5,113,93.4375,41364600,103.625
1999-12-10,111.9375,112,104.4375,14929000,106.6875
1999-12-13,106.625,106.625,101.5,8653700,102.5
1999-12-14,103.75,104,93.5625,10107900,95.625
1999-12-15,92.875,99.4375,91,10133500,96.5
1999-12-16,98.25,98.75,93.5,7004400,94.875
1999-12-17,97.1875,97.625,93.8125,5955900,94.0625
1999-12-20,97.75,102,95.0625,10566600,97
1999-12-21,96.5625,100.4375,95.5,9509500,99.875
1999-12-22,100.5625,100.5625,95.5,5921000,97.6875
1999-12-23,98,99,89.0625,12914600,90
1999-12-27,87.75,88.25,80,16523800,81.125
1999-12-28,83.0625,86.5,81.5625,10304300,82.3125
1999-12-29,83.4375,85.375,82.625,5913000,83.5
1999-12-30,84.625,85.125,78.5,9256600,79.0625
1999-12-31,79.3125,79.375,76,7270700,76.125
2000-01-03,81.5,89.5625,79.046799,16117600,89.375
2000-01-04,85.375,91.5,81.75,17487400,81.9375
2000-01-05,70.5,75.125,68,38457400,69.75
2000-01-06,71.3125,72.6875,64,18752000,65.5625
2000-01-07,67,70.5,66.1875,10505400,69.5625
2000-01-10,72.5625,72.625,65.5625,14757900,69.1875
2000-01-11,66.875,70,65,10532700,66.75
2000-01-12,67.875,68,63,10804500,63.5625
2000-01-13,64.9375,67.1875,63.125,10448100,65.9375
2000-01-14,66.75,68.625,64,6853600,64.25
2000-01-18,63.4375,65.1875,63,5384900,64.125
2000-01-19,64.125,67.5,63,8245500,66.8125
2000-01-20,66.9375,67,63.9375,5978000,64.75
2000-01-21,64.625,64.625,60,11461900,62.0625
2000-01-24,67.5625,73.375,67.5,29170200,70.125
2000-01-25,70,71.25,66,9434100,69.25
2000-01-26,68.625,70,64.75,6558000,64.8125
2000-01-27,65.1875,67.75,64.625,6784000,66.9375
2000-01-28,65,66.4375,60,13777900,61.6875
2000-01-31,60.375,64.75,58.4375,10697900,64.5625
2000-02-01,67.5,70.625,64.375,13404600,67.4375
2000-02-02,67.9375,72.25,67.75,14025900,69.4375
2000-02-03,81.125,85.9375,77.375,43750000,84.1875
2000-02-04,82.75,82.75,77.875,11023000,78.5625
2000-02-07,76.1875,76.875,73.125,10129000,75
2000-02-08,74,84,73.4375,19472800,83.125
2000-02-09,80.546799,83.734299,80.015602,9580400,80.25
2000-02-10,78.5,79.875,75.5,9979600,76.1875
2000-02-11,77.125,79.125,75.5,8309000,76.1875
2000-02-14,75.6875,75.75,73.5625,5169700,74.4375
2000-02-15,73.4375,76.1875,70.625,6424500,73.8125
2000-02-16,72.75,73.4375,70.625,4260200,70.6875
2000-02-17,71.25,71.3125,68,6129600,69
2000-02-18,68.4375,69,63.875,8726400,64.75
2000-02-22,64.9375,66.5,63.0625,5685800,63.5625
2000-02-23,64.875,71.75,64.6875,8441200,70.4375
2000-02-24,70.5625,71.375,65.625,5869300,68.4375
2000-02-25,67.4375,69.375,65.1875,4870500,69.125
2000-02-28,66.5625,67.1875,64.125,5057700,65.75
2000-02-29,66,68.968697,65.875,7148500,68.875
2000-03-01,67.625,68.5,65,5576700,65.875
2000-03-02,64.9375,65,62.1875,7980100,62.5625
2000-03-03,63.25,64.75,62.0625,6059500,62.5
2000-03-06,62.875,67.25,62.8125,7665800,63.9375
2000-03-07,64.875,65.8125,62.125,4178800,63.5
2000-03-08,63.25,64.75,60.5625,5940700,63.625
2000-03-09,63,69,62.1875,8312500,68.8125
2000-03-10,67.25,68.531197,65,3713500,66.875
2000-03-13,64,66.625,63,5634300,65.3125
2000-03-14,66.0625,66.9375,63.375,4805300,65.625
2000-03-15,64.75,65.125,62,6082700,63.75
2000-03-16,62.25,66.375,60,9703100,66.25
2000-03-17,66.0625,66.375,64.5,5298500,64.8125
2000-03-20,63.5,64.5,62.375,5813500,64.1875
2000-03-21,65.125,73,62.25,17082900,72.375
2000-03-22,70.875,74,69.25,11566400,70.6875
2000-03-23,69.5,70.9375,67.5,5442100,67.6875
2000-03-24,74.625,75.25,71.3125,9746000,72.6875
2000-03-27,72.25,75.125,71.75,4748600,73.125
2000-03-28,72.375,72.75,69.468697,5197600,70.125
2000-03-29,69.5,69.875,65,5886500,66.25
2000-03-30,64.5,67.375,64,5034000,66.5
2000-03-31,66.75,67.125,63,5115500,67
2000-04-03,65.4375,65.6875,62,4865400,63.5625
2000-04-04,62.875,65.4375,55.75,14318000,63.9375
2000-04-05,61.75,64.9375,60.5,4900000,62.1875
2000-04-06,63.4375,65.5,61.875,6032700,64.25
2000-04-07,65.125,68.625,64.125,6052300,67.5625
2000-04-10,67.25,68.4375,63.25,4523600,63.375
2000-04-11,62.5,66,61.25,4706600,63.375
2000-04-12,64,64.375,56.25,8695500,56.375
2000-04-13,57.875,58.75,47.9375,10679000,48
2000-04-14,47.875,52.375,40.8125,20074500,46.875
2000-04-17,45.25,52,44.625,12180900,47.0625
2000-04-18,47.625,56.25,47.125,10735000,54.9375
2000-04-19,55.3125,55.3125,51.6875,5373800,53.4375
2000-04-20,53.375,53.6875,49.875,4925300,52.375
2000-04-24,49.375,51.5625,44.875,6693300,49.8125
2000-04-25,51.8125,54.125,50.25,7150400,52.4375
2000-04-26,53.3125,57.4375,52.453098,12006400,53.5
2000-04-27,49.3125,55.25,48.5,11266000,52.875
2000-04-28,54,55.625,53.125,6833800,55.1875
2000-05-01,56,60.3125,55.25,8578500,59.9375
2000-05-02,59.1875,60,55.875,7427900,56.125
2000-05-03,55.25,56.5625,53,5424800,54.125
2000-05-04,54.25,56.5,53.125,4725200,55.0625
2000-05-05,54.625,58.625,54.125,4062100,58.5
2000-05-08,56.8125,59.25,55.4375,3950000,56.015598
2000-05-09,56.5,57.75,53,4551800,56.25
2000-05-10,54.5312,55.375,49,8711500,53.3125
2000-05-11,53.9375,55.75,50.9375,5580800,54.875
2000-05-12,54.6875,56.5,53.125,3969600,53.75
2000-05-15,53.625,56.5,50.875,4125400,56.0625
2000-05-16,57.125,59.875,56,6432200,59.0625
2000-05-17,57.1875,62.375,57,6998600,61
2000-05-18,60.375,60.875,55.125,4727000,55.375
2000-05-19,54.625,55.75,52.25,4610900,52.625
2000-05-22,53,53.125,46.875,8272800,51.875
2000-05-23,50.5,51.875,46.5,5837200,46.6875
2000-05-24,46.4375,49.75,40.4375,11666600,48.5625
2000-05-25,49.5,50,45.5,4919500,45.5
2000-05-26,46.25,47.75,44,3621000,46.5
2000-05-30,47.3125,51.875,47.3125,5613200,51.75
2000-05-31,50.75,52.25,48.125,6882000,48.3125
2000-06-01,48.875,51.125,46.375,7622200,50.1875
2000-06-02,52.375,58.125,52.25,8322500,57.875
2000-06-05,55.0312,56.25,52.5,6813200,54.5
2000-06-06,54,54.5625,50.25,4853100,50.5625
2000-06-07,51.875,52.1875,50.125,3841200,51.8125
2000-06-08,52.5625,53.4375,51.625,3040300,51.875
2000-06-09,51.9375,53.25,51.875,1922300,52.1875
2000-06-12,52.1875,52.1875,47,3986000,48.4375
2000-06-13,48.1875,49.5,46.25,4788500,49
2000-06-14,49.3125,49.875,46,5020500,46.4375
2000-06-15,47,47.9375,45.3125,3554700,46.3125
2000-06-16,47.25,47.4375,45.375,3070900,46
2000-06-19,45.5,45.875,43.5,5151500,45.3125
2000-06-20,45.875,48.625,45.125,6199100,46.125
2000-06-21,45.4375,46.9375,45.0625,3573300,46.0625
2000-06-22,46.1875,46.4375,41.625,10516100,42
2000-06-23,36.625,37,32.4687,51838200,33.875
2000-06-26,35.3125,35.328098,32.8125,21076400,33.9375
2000-06-27,33.75,38.5,33.5,17638200,36.5
2000-06-28,36.875,39.9375,36.125,14874300,37.875
2000-06-29,37.125,38.5,36.125,8986500,37.125
2000-06-30,37,37.25,35.5,6451900,36.3125
2000-07-03,36.6875,37.5,36.5,1762400,37
2000-07-05,37,38.5,36.375,4213600,36.5
2000-07-06,36.875,37.375,34.75,6767100,36.0625
2000-07-07,36.125,37,35.25,3870600,36.125
2000-07-10,36.375,36.375,35,4240600,35.0625
2000-07-11,35.1875,35.25,32.625,9896500,33.125
2000-07-12,35.4375,36.125,34.25,11265900,35.0625
2000-07-13,35.625,36,34.875,8597500,35
2000-07-14,36.375,43.203098,36.3125,22436100,42.625
2000-07-17,42.875,43.9375,40.25,6530000,41.125
2000-07-18,40.125,43.625,39.5,7958400,41.75
2000-07-19,41.5,41.5625,39,4743700,40.875
2000-07-20,40.9375,43.375,39.5,6945700,40.3125
2000-07-21,40.4375,42.5,40.4375,4712900,41.125
2000-07-24,41.0625,41.375,38.0625,5778200,38.75
2000-07-25,36.75,38.75,33.25,27752500,37.625
2000-07-26,35.0625,36.7187,34.0625,15547800,36.0625
2000-07-27,31.4375,32,29.75,23579300,31.375
2000-07-28,31.4375,32.125,29,12447000,30
2000-07-31,30.0625,30.25,27.875,9478800,30.125
2000-08-01,30.625,32.25,30.25,8156400,30.25
2000-08-02,30.25,32,30.2187,4952900,30.8125
2000-08-03,29.4375,31.75,29.3125,5144100,31.5
2000-08-04,31.9375,34.1875,31.5,4871100,32.5
2000-08-07,32,34.25,31.625,4403100,33.8125
2000-08-08,33.25,33.375,32.4375,5050600,32.9375
2000-08-09,32.375,32.375,30.375,8874400,30.875
2000-08-10,31.5,31.75,29.75,6073000,30.4375
2000-08-11,30.5,34,30.3125,9116200,33.6875
2000-08-14,33.5,35.1875,32.6875,6217200,34.875
2000-08-15,34.625,38.3125,34.375,8497200,37.5625
2000-08-16,37.5625,39.875,37.5312,9833200,38.625
2000-08-17,38,39.0625,36.875,4974100,38.25
2000-08-18,39.25,40.125,38.9375,7371100,39
2000-08-21,39.0937,39.875,36.5,4037500,37.5
2000-08-22,38.125,38.1875,36.0625,3508200,36.5
2000-08-23,36.375,39.5,35,4721300,38.8125
2000-08-24,39.5625,40.5,38.8125,4719000,39.375
2000-08-25,39.125,40.0625,38.5625,2708600,39.9375
2000-08-28,38.8125,42.5,38.5625,9178500,39.125
2000-08-29,39.5,40.875,38.875,4521100,39.625
2000-08-30,42.375,43.9687,42,12919600,42.9375
2000-08-31,43.125,43.1875,41.4375,4616300,41.5
2000-09-01,42.125,42.5,41,3347100,41.5
2000-09-05,40.9375,46.3125,40.25,10168200,45.6875
2000-09-06,47.25,49.625,45.6875,14263200,45.875
2000-09-07,46.8125,47,43,7406200,43.5
2000-09-08,44.0625,45,42.5,5088900,42.9375
2000-09-11,42.625,45.2187,42.1875,5447100,42.375
2000-09-12,43.375,44.1875,42.25,3821500,42.6875
2000-09-13,41.3125,43.125,41,4085000,42.4375
2000-09-14,44.1875,46,43.75,6963500,44.875
2000-09-15,45.375,45.4375,42.875,6180200,43.625
2000-09-18,43.5,44.625,41.875,4445200,42.8125
2000-09-19,42.0625,42.75,39.125,7230800,40.75
2000-09-20,40.4375,40.5,37.375,9744800,37.5
2000-09-21,37.4375,40.5,37.25,7425600,40.0625
2000-09-22,38.375,42.125,38.3125,5996200,41.4375
2000-09-25,41.2187,42.5625,40,5459900,40.375
2000-09-26,40.625,41.125,39.5625,4260400,39.75
2000-09-27,38.6875,39.625,35.5,10030900,37.875
2000-09-28,37.3125,40.25,37.125,5857900,40
2000-09-29,39,41.25,37.625,6517100,38.4375
2000-10-02,38.1875,38.4375,35.25,5477700,35.875
2000-10-03,36.75,37.25,35,5379900,35.0625
2000-10-04,33.4375,37.0625,32.5,7841100,36
2000-10-05,35.1875,36.625,32,6966300,33.5625
2000-10-06,32.5,33.25,30.1875,8871100,31.5625
2000-10-09,30.25,30.5625,27.375,12727500,30.0625
2000-10-10,29.75,32.7187,28.875,7265500,30.4375
2000-10-11,27.9375,30.25,27.625,7889700,27.8125
2000-10-12,28.375,28.8125,24.625,8032600,25.125
2000-10-13,24.25,28.875,23.5,7633400,28.4375
2000-10-16,28.125,28.3125,24.125,7147700,24.3125
2000-10-17,24.875,25.1875,20.875,15140500,21.9375
2000-10-18,19.875,25.375,19.375,18788700,25.125
2000-10-19,26.5625,28.125,24.1875,10874900,27.75
2000-10-20,27.6875,31.25,27.125,11621900,30.8125
2000-10-23,29.6875,30.375,27.625,10199600,30
2000-10-24,29.875,33.875,28.8125,13676600,29.5625
2000-10-25,34,36.5,31.75,28572900,31.875
2000-10-26,32.1875,37.5,31,17825500,36.875
2000-10-27,33.9375,37.5,33.875,12370700,35.625
2000-10-30,33.0625,34.375,30.2656,12510200,32.875
2000-10-31,32.6875,36.875,32.0625,9919500,36.625
2000-11-01,35.8125,40,35.6875,11099200,37.375
2000-11-02,38.0625,39.875,37.5,6989700,39.75
2000-11-03,39,40.875,36.875,5962400,37.5625
2000-11-06,38.5625,38.625,34.75,6444600,36.5625
2000-11-07,36.5,39.4375,35.5625,5495300,36.9375
2000-11-08,36,37,33.25,5835300,33.875
2000-11-09,32.6875,33,29.875,7169600,31.25
2000-11-10,30.75,31.875,30,5255600,30.0625
2000-11-13,28.8125,30.109301,27.4375,8377500,27.8125
2000-11-14,28.75,29.875,25.75,7837900,28.9375
2000-11-15,28.625,30.8125,28.4375,5263200,29.5
2000-11-16,28.6875,30.5,27.75,4134800,27.8125
2000-11-17,28,29.625,26.875,4996000,27.4375
2000-11-20,26,27.9375,25,6438300,25.8125
2000-11-21,26.625,26.875,23.625,6197500,24.25
